allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000762,EV001856,PM-R01024,4384,USD,2023-01-16T18:33:41+00:00,NDX/SRC/allocations/01856
AL000763,EV001858,PM-R01025,11654,USD,2023-07-29T12:29:56+00:00,NDX/SRC/allocations/01858
AL000764,EV001860,PM-R01026,2170,USD,2022-10-26T07:39:48+00:00,NDX/SRC/allocations/01861
AL000765,EV001860,PM-R01027,1116,USD,2022-10-20T12:29:24+00:00,NDX/SRC/allocations/01861
AL000766,EV001863,PM-R01028,13596,USD,2023-08-01T06:25:13+00:00,NDX/SRC/allocations/01863
AL000767,EV001865,PM-R01029,34187,USD,2022-08-29T21:00:36+00:00,NDX/SRC/allocations/01865
AL000768,EV001867,PM-R01030,12523,USD,2022-08-07T15:03:29+00:00,NDX/SRC/allocations/01867
AL000769,EV001869,PM-R01031,15348,USD,2023-10-20T09:34:08+00:00,NDX/SRC/allocations/01869
AL000770,EV001873,PM-R01033,2500,USD,2023-01-20T05:49:13+00:00,NDX/SRC/allocations/01873
AL000771,EV001875,PM-R01034,10919,USD,2022-10-31T18:50:17+00:00,NDX/SRC/allocations/01875
AL000772,EV001877,PM-R01035,5665,USD,2023-04-21T21:06:57+00:00,NDX/SRC/allocations/01878
AL000773,EV001877,PM-R01036,4184,USD,2023-04-22T00:07:57+00:00,NDX/SRC/allocations/01878
AL000774,EV001882,PM-R01038,16889,USD,2023-05-19T15:39:09+00:00,NDX/SRC/allocations/01883
AL000775,EV001882,PM-R01039,14453,USD,2023-05-25T12:26:10+00:00,NDX/SRC/allocations/01883
AL000776,EV001885,PM-R01040,37932,USD,2022-12-12T17:56:26+00:00,NDX/SRC/allocations/01885
AL000777,EV001887,PM-R01041,8559,USD,2022-12-31T19:26:40+00:00,NDX/SRC/allocations/01887
AL000778,EV001891,PM-R01043,5729,USD,2023-07-21T04:57:24+00:00,NDX/SRC/allocations/01891
AL000779,EV001893,PM-R01044,9124,USD,2023-02-26T19:33:18+00:00,NDX/SRC/allocations/01893
AL000780,EV001895,PM-R01045,63662,USD,2022-09-23T19:29:10+00:00,NDX/SRC/allocations/01895
AL000781,EV001899,PM-R01047,4031,USD,2022-11-23T18:57:47+00:00,NDX/SRC/allocations/01899
AL000782,EV001901,PM-R01048,90384,USD,2022-09-08T00:41:33+00:00,NDX/SRC/allocations/01901
AL000783,EV001910,PM-R01053,15378,USD,2022-07-28T22:38:20+00:00,NDX/SRC/allocations/01910
